,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1739,27396373,0.98,f,8,8,De Baarsjes - Oud-West,52.37116,4.85505,Private room,3,1,1,3,$90.00,3,1125,t,17,23,23,23,80,9,2,4.31,f,1.73,,$30,$270,7%,9%,16%,$4.99,0.06301369863013699,498.013698630137
1740,27397058,0.98,f,8,8,De Baarsjes - Oud-West,52.37108,4.85303,Private room,2,1,1,8,$86.00,3,1125,t,10,21,21,21,122,25,1,4.26,t,2.62,,$43,$258,4%,12%,16%,$4.99,0.057534246575342465,449.17808219178085
1741,27410925,0.49000000000000005,f,0,0,Zuid,52.35204,4.8574,Entire home/apt,4,2,3,3,$156.00,5,1125,t,2,2,2,2,8,2,0,5.0,t,0.18,,$39,$780,6%,19%,18%,$4.99,0.005479452054794521,1004.6575342465753
1742,27426691,0.0,f,1,1,Zuid,52.35059,4.8469,Entire home/apt,4,1,1,1,$75.00,7,45,t,0,0,0,0,4,2,0,5.0,f,0.09,,$18.75,$525,7%,14%,17%,$4.99,0.0,397.8082191780822
1743,27478968,0.72,f,0,0,De Pijp - Rivierenbuurt,52.35175,4.90905,Entire home/apt,4,3,3,20,$475.00,3,30,t,0,0,0,0,13,3,0,4.64,f,0.28,,$118.75,$1425,9%,20%,19%,$10.99,0.0,2375.0
1744,27482148,0.67,f,1,1,Noord-West,52.40797,4.92397,Entire home/apt,4,3,3,5,$150.00,3,10,t,0,0,10,42,9,1,0,5.0,f,0.19,,$37.5,$450,7%,20%,15%,$4.99,0.11506849315068493,734.931506849315
1745,27520015,0.8300000000000001,f,1,1,Oud-Oost,52.35916,4.93348,Entire home/apt,2,1,1,5,$112.00,4,10,t,0,0,0,0,14,4,0,4.93,f,0.3,,$56,$448,9%,12%,19%,$4.99,0.0,560.0
1746,27525864,,f,1,1,Oud-Oost,52.36434,4.92533,Entire home/apt,6,3,3,15,$400.00,4,1125,t,0,0,0,0,12,0,0,4.56,t,0.26,,$66.67,$1600,11%,10%,32%,$10.99,0.0,2000.0
1747,27546826,0.5,f,2,2,Bos en Lommer,52.38495,4.84922,Entire home/apt,2,1,1,8,$110.00,21,30,t,0,0,0,0,16,2,0,5.0,f,0.35,,$55,$2310,8%,10%,19%,$4.99,0.0,550.0
1748,27595911,1.0,t,1,1,Centrum-West,52.37793,4.89296,Private room,2,1,1,8,$119.00,2,1125,t,1,2,7,18,29,17,0,4.83,t,0.74,,$59.5,$238,5%,16%,18%,$4.99,0.049315068493150684,512.6301369863014
1749,27608003,0.88,f,1,1,Noord-West,52.40243,4.91335,Entire home/apt,4,3,4,5,$130.00,4,1125,t,0,2,4,4,12,1,0,4.83,f,0.26,,$32.5,$520,6%,14%,21%,$4.99,0.010958904109589041,724.6986301369863
1750,27616092,0.51,f,1,1,Oud-Noord,52.40056,4.91337,Entire home/apt,2,1,1,6,$115.00,3,10,t,0,8,8,8,14,1,0,4.79,t,0.31,,$57.5,$345,6%,14%,16%,$4.99,0.021917808219178082,586.2328767123288
1751,27622005,1.0,f,1,1,De Baarsjes - Oud-West,52.36684,4.8756,Entire home/apt,4,2,1,18,$400.00,3,1125,t,1,5,10,16,13,1,1,4.25,t,0.35,,$100,$1200,20%,21%,30%,$10.99,0.043835616438356165,1889.041095890411
1752,27677715,,f,1,1,De Pijp - Rivierenbuurt,52.34438,4.89556,Entire home/apt,4,3,3,11,$221.00,7,30,t,0,17,40,71,3,0,0,5.0,f,0.07,,$55.25,$1547,6%,14%,25%,$4.99,0.19452054794520549,1552.027397260274
1753,27713449,0.58,f,1,1,Zuid,52.35408,4.88446,Entire home/apt,2,1,1,9,$200.00,2,1125,t,0,0,0,0,20,4,1,4.79,f,0.43,,$100,$400,8%,25%,20%,$4.99,0.0,1007.8767123287671
1754,27713691,0.9500000000000001,t,1,1,Bos en Lommer,52.37649,4.85998,Entire home/apt,4,2,2,2,$150.00,3,20,t,0,0,0,0,22,10,0,4.82,f,0.48,,$37.5,$450,8%,16%,22%,$4.99,0.0,1166.3287671232877
1755,27719323,0.25999999999999995,f,1,1,Zuid,52.34408,4.86486,Entire home/apt,4,2,3,13,$279.00,3,30,t,0,0,0,156,11,4,2,4.91,f,0.25,,$69.75,$837,16%,19%,19%,$4.99,0.4273972602739726,1395.0
1756,27745560,1.0,f,1,1,Westerpark,52.38589,4.88294,Entire home/apt,4,2,2,10,$150.00,3,12,t,0,0,0,0,23,3,0,4.39,f,0.51,,$37.5,$450,8%,13%,21%,$4.99,0.0,750.0
1757,27755390,0.5,f,1,1,Geuzenveld - Slotermeer,52.37344,4.81215,Entire home/apt,4,4,5,6,$250.00,7,1125,t,1,13,38,38,1,1,0,4.0,f,0.19,,$62.5,$1750,11%,26%,26%,$4.99,0.10410958904109589,1233.5616438356165
1758,27774674,0.99,t,2,2,Centrum-West,52.37962,4.88769,Entire home/apt,2,1,1,9,$300.00,5,180,t,1,3,6,216,34,11,4,5.0,t,0.74,,$150,$1500,10%,17%,25%,$4.99,0.5917808219178082,1306.13698630137
1759,27774794,0.41000000000000003,f,1,1,Oud-Noord,52.39994,4.90621,Entire home/apt,3,2,2,1,$159.00,4,1125,t,0,0,0,0,8,1,0,4.88,f,0.19,,$53,$636,7%,21%,23%,$4.99,0.0,795.0
1760,27800380,0.8200000000000001,f,2,2,De Pijp - Rivierenbuurt,52.35507781700164,4.896011085955824,Entire home/apt,2,1,2,10,$152.00,3,30,t,0,2,21,117,0,0,0,,f,,,$76,$456,8%,13%,23%,$4.99,0.32054794520547947,952.7397260273973
1761,27825991,1.0,f,1,1,Watergraafsmeer,52.33978,4.94456,Entire home/apt,2,1,1,16,$195.00,3,90,t,0,0,0,0,13,4,1,5.0,t,0.29,,$97.5,$585,8%,15%,20%,$4.99,0.0,702.945205479452
1762,27833698,0.0,f,1,1,Bos en Lommer,52.37631,4.84774,Entire home/apt,2,1,1,1,$89.00,14,31,t,0,0,0,0,1,0,0,5.0,f,0.04,,$44.5,$1246,3%,12%,15%,$4.99,0.0,445.0
1763,27851626,0.7000000000000001,f,2,2,Westerpark,52.37401,4.87283,Entire home/apt,2,1,1,8,$120.00,3,15,t,0,0,0,0,5,3,0,4.8,f,0.12,,$60,$360,6%,13%,16%,$4.99,0.0,600.0
1764,27865341,0.86,f,1,1,Geuzenveld - Slotermeer,52.3764,4.82335,Entire home/apt,2,1,1,6,$85.00,2,52,t,0,10,10,10,25,4,0,4.92,f,0.55,,$42.5,$170,5%,8%,16%,$4.99,0.0273972602739726,574.054794520548
1765,27871686,1.0,t,1,1,Centrum-West,52.37806,4.88524,Private room,2,1,1,1,$139.00,3,1125,t,3,6,6,6,126,43,6,4.9,f,2.76,,$69.5,$417,6%,13%,17%,$4.99,0.01643835616438356,711.082191780822
1766,27903955,0.67,f,1,1,Buitenveldert - Zuidas,52.3243,4.87289,Private room,2,1,1,5,$69.00,2,1125,t,0,0,0,0,75,0,0,4.46,f,1.64,,$34.5,$138,5%,12%,16%,$2.99,0.0,383.35616438356163
1767,27916775,1.0,t,3,3,Bos en Lommer,52.37807,4.84575,Private room,2,1,1,1,$45.00,2,270,t,0,3,33,92,21,6,2,4.54,t,0.63,,$22.5,$90,10%,9%,13%,$0.99,0.25205479452054796,261.36986301369865
1768,27940393,0.67,f,1,1,De Baarsjes - Oud-West,52.36397075185373,4.8530976547488,Entire home/apt,2,1,1,10,$169.00,5,30,t,0,4,4,159,1,1,0,5.0,f,0.73,,$84.5,$845,7%,14%,18%,$4.99,0.43561643835616437,846.3698630136986
1769,28042923,0.63,f,2,2,Westerpark,52.37943,4.87795,Entire home/apt,4,2,2,9,$206.00,2,1125,t,0,0,0,0,11,0,0,4.45,f,0.24,,$51.5,$412,8%,26%,20%,$4.99,0.0,1028.4931506849316
1770,28059954,1.0,f,1,1,Centrum-Oost,52.36828,4.91473,Entire home/apt,2,1,1,13,$189.00,3,15,t,0,0,0,0,16,1,0,4.94,f,0.35,,$94.5,$567,7%,19%,22%,$4.99,0.0,876.8767123287671
1771,28064282,0.5900000000000001,f,1,1,Centrum-Oost,52.36834,4.90883,Entire home/apt,2,1,1,9,$235.00,3,14,t,3,7,7,7,24,9,2,5.0,t,0.54,,$117.5,$705,5%,14%,21%,$4.99,0.019178082191780823,1175.123287671233
1772,28102597,0.95,f,1,1,Centrum-West,52.371,4.88275,Entire home/apt,2,1,1,7,$189.00,5,8,t,0,0,0,0,12,0,0,4.83,t,0.27,,$94.5,$945,8%,14%,18%,$4.99,0.0,945.0
1773,28146045,1.0,t,3,3,Slotervaart,52.359398,4.825566,Private room,2,1,1,4,$80.00,3,300,t,1,1,1,30,73,21,3,4.89,f,1.61,,$40,$240,8%,12%,16%,$4.99,0.0821917808219178,366.24657534246575
1774,28146773,,f,1,1,De Baarsjes - Oud-West,52.37268,4.86148,Entire home/apt,2,1,2,13,$189.00,3,7,t,0,0,0,0,28,0,0,4.93,f,0.61,,$94.5,$567,7%,11%,19%,$4.99,0.0,945.0
1775,28198817,0.89,f,1,1,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2,3,7,$271.00,5,1125,t,2,5,6,81,37,3,2,4.97,f,0.83,,$67.75,$1355,2%,13%,23%,$4.99,0.2219178082191781,1355.0
1776,28215817,0.37,f,1,1,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1,1,5,$232.00,4,1125,t,0,4,5,5,17,3,2,4.94,f,0.38,,$116,$928,9%,26%,28%,$4.99,0.0136986301369863,1160.6164383561643
1777,28234064,0.66,f,2,2,De Pijp - Rivierenbuurt,52.35639,4.89057,Entire home/apt,4,2,2,8,$190.00,3,1125,t,0,0,0,0,29,11,0,4.59,f,0.81,,$47.5,$570,7%,16%,20%,$4.99,0.0,1186.3698630136987
1778,28236509,1.0,t,3,3,Watergraafsmeer,52.35247,4.93757,Private room,4,2,2,9,$225.00,3,30,t,4,4,6,168,16,6,0,4.94,f,0.36,,$56.25,$675,8%,16%,21%,$4.99,0.4602739726027397,1093.2328767123288
1779,28252823,0.8200000000000001,f,0,0,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,4,2,2,8,$220.00,3,60,t,0,0,0,0,15,3,0,4.93,f,0.33,,$55,$660,10%,20%,24%,$4.99,0.0,1356.6712328767123
1780,28270449,0.77,f,3,3,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2,2,15,$288.00,7,180,t,13,22,45,128,29,12,1,4.55,t,0.65,,$72,$2016,5%,16%,30%,$4.99,0.3506849315068493,1204.3835616438357
1781,28329497,0.68,f,1,1,Centrum-West,52.37035,4.87536,Entire home/apt,3,2,2,11,$250.00,7,1125,t,0,0,0,0,13,1,0,5.0,f,0.31,,$83.33,$1750,8%,21%,35%,$4.99,0.0,1265.2054794520548
1782,28448785,0.4,f,8,8,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2,2,11,$355.00,7,365,t,5,8,10,32,51,18,0,4.61,t,1.15,,$88.75,$2485,7%,32%,27%,$4.99,0.08767123287671233,1792.5342465753424
1783,28515027,0.33,f,1,1,De Baarsjes - Oud-West,52.37034,4.87321,Entire home/apt,4,2,2,16,$400.00,3,19,t,1,1,1,1,13,1,1,4.35,f,0.29,,$100,$1200,15%,15%,19%,$10.99,0.0027397260273972603,2000.0
1784,28516161,0.9,f,1,1,IJburg - Zeeburgereiland,52.34736,5.00617,Private room,2,1,1,5,$85.00,3,1125,t,1,1,1,1,23,2,2,4.96,t,0.52,,$42.5,$255,7%,11%,16%,$4.99,0.0027397260273972603,425.0
1785,28517324,1.0,f,1,1,Geuzenveld - Slotermeer,52.37763,4.83702,Entire home/apt,2,1,1,7,$114.00,3,1125,t,4,14,14,14,17,3,1,5.0,f,0.39,,$57,$342,8%,7%,21%,$4.99,0.038356164383561646,537.8082191780821
1786,28544205,0.99,t,1,1,Centrum-West,52.38031,4.88858,Private room,4,2,2,10,$224.00,1,1125,t,2,2,2,244,66,39,2,4.67,t,1.58,,$56,$224,7%,18%,19%,$4.99,0.6684931506849315,1064.4520547945206
1787,28578641,0.61,f,1,1,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,4,2,2,14,$275.00,4,1125,t,0,0,5,5,13,1,0,4.92,f,0.29,,$68.75,$1100,8%,16%,17%,$4.99,0.0136986301369863,1403.3013698630136
1788,28582447,0.77,f,1,1,De Baarsjes - Oud-West,52.36949,4.85268,Entire home/apt,4,2,2,7,$129.00,3,1125,t,0,0,0,0,26,8,1,4.92,f,0.58,,$32.25,$387,6%,16%,16%,$4.99,0.0,645.0
1789,28603995,1.0,t,2,2,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,12,$182.00,3,5,t,8,20,39,295,75,10,4,4.92,f,1.67,,$91,$546,8%,25%,17%,$4.99,0.8082191780821918,908.1643835616438
1790,28706467,,f,1,1,Centrum-Oost,52.36828,4.92953,Entire home/apt,4,2,2,12,$365.00,3,30,t,0,0,0,16,24,7,2,4.83,f,0.54,,$91.25,$1095,7%,19%,26%,$4.99,0.043835616438356165,1825.0
1791,28750364,0.43000000000000005,f,1,1,Centrum-West,52.36822,4.88228,Entire home/apt,2,1,1,19,$475.00,3,1125,t,0,0,0,0,18,4,1,4.57,t,0.41,,$237.5,$1425,8%,17%,20%,$10.99,0.0,2375.0
1792,28757751,0.8700000000000001,t,1,1,Centrum-West,52.3743,4.89216,Private room,2,1,1,1,$104.00,3,30,t,0,0,1,79,283,100,10,4.95,f,6.35,,$52,$312,6%,19%,18%,$4.99,0.21643835616438356,641.972602739726
1793,28768768,0.79,f,1,1,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,4,1,2,4,$200.00,4,8,t,0,10,10,10,3,0,0,4.67,f,0.08,,$50,$800,8%,21%,23%,$4.99,0.0273972602739726,1000.0
1794,28806971,0.45000000000000007,f,1,1,Zuid,52.35457,4.86748,Entire home/apt,6,3,4,22,$430.00,3,30,t,0,4,10,10,22,6,1,4.24,t,0.5,,$71.67,$1290,12%,20%,26%,$10.99,0.0273972602739726,2546.301369863014
1795,28854693,0.4,f,1,1,Bos en Lommer,52.3781,4.85682,Entire home/apt,2,1,1,5,$110.00,4,31,t,0,0,0,0,15,2,0,4.93,f,0.35,,$55,$440,8%,10%,17%,$4.99,0.0,550.0
1796,28887550,0.67,f,1,1,Watergraafsmeer,52.35336,4.92818,Entire home/apt,4,2,2,12,$215.00,5,28,t,0,0,0,0,5,3,0,5.0,f,0.16,,$53.75,$1075,10%,22%,20%,$4.99,0.0,952.3972602739726
1797,28902322,0.5,f,1,1,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,2,1,6,$115.00,28,30,t,0,0,0,0,5,1,0,5.0,f,0.11,,$57.5,$3220,5%,11%,17%,$4.99,0.0,604.3835616438356
1798,28924243,,f,1,1,Geuzenveld - Slotermeer,52.38044,4.83816,Entire home/apt,2,1,1,3,$90.00,3,14,t,0,0,0,0,90,0,0,4.79,f,2.03,,$45,$270,4%,12%,16%,$4.99,0.0,450.0
1799,28946381,0.8,f,1,1,Centrum-Oost,52.37405,4.9063,Private room,2,1,1,1,$76.00,1,1125,t,0,2,17,17,272,92,9,4.7,f,6.09,,$38,$76,4%,13%,17%,$4.99,0.04657534246575343,418.3013698630137
1800,28946914,1.0,f,2,2,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,2,1,1,6,$120.00,3,1125,t,0,0,0,0,1,0,0,5.0,t,0.03,,$60,$360,7%,13%,18%,$4.99,0.0,600.0
1801,28970533,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,2,1,1,21,$469.00,1,1125,t,14,33,63,184,11,8,0,4.36,t,0.29,,$234.5,$469,9%,24%,26%,$10.99,0.5041095890410959,2545.6164383561645
1802,28973269,,f,2,2,Zuid,52.3534,4.86534,Private room,3,2,2,5,$129.00,3,5,t,0,0,0,0,23,0,0,4.86,t,0.51,,$43,$387,8%,15%,16%,$4.99,0.0,645.0
1803,28983337,1.0,t,1,1,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2,3,11,$204.00,31,1125,t,0,0,0,0,41,12,0,4.95,f,0.93,,$51,$6324,9%,22%,24%,$4.99,0.0,1017.7397260273973
1804,28984522,,f,0,0,Slotervaart,52.36082,4.8238,Entire home/apt,2,1,1,7,$90.00,3,4,t,0,0,0,0,3,0,0,5.0,t,0.09,,$45,$270,7%,13%,15%,$4.99,0.0,450.0
1805,29046160,1.0,t,2,2,De Baarsjes - Oud-West,52.36393,4.87508,Private room,2,1,2,10,$189.00,4,31,t,4,12,22,27,99,13,1,4.84,f,2.24,,$94.5,$756,8%,13%,11%,$4.99,0.07397260273972603,943.7671232876712
1806,29116941,,f,1,1,Centrum-Oost,52.36769,4.89981,Entire home/apt,4,2,3,13,$300.00,3,45,t,0,0,0,0,27,0,0,4.96,t,0.63,,$75,$900,12%,17%,25%,$4.99,0.0,1584.9315068493152
1807,29181440,0.5700000000000001,f,2,2,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,7,3,3,13,$300.00,3,12,t,0,0,0,0,5,1,0,5.0,t,0.11,,$42.86,$900,13%,29%,21%,$4.99,0.0,1685.164383561644
1808,29251403,0.84,t,2,2,Centrum-Oost,52.36939,4.90386,Private room,2,1,1,1,$81.00,3,90,t,5,12,18,106,92,23,5,4.54,t,2.13,,$40.5,$243,4%,12%,16%,$4.99,0.29041095890410956,457.56164383561645
1809,29256776,,f,1,1,De Pijp - Rivierenbuurt,52.35272,4.90364,Entire home/apt,4,1,2,10,$250.00,3,1125,t,0,0,0,0,5,0,0,5.0,f,0.11,,$62.5,$750,8%,29%,18%,$4.99,0.0,1250.0
1810,29268359,0.9099999999999999,t,2,2,Centrum-Oost,52.37032,4.90575,Private room,2,1,1,5,$91.00,3,1125,t,7,9,34,114,68,15,4,4.51,t,1.54,,$45.5,$273,5%,12%,16%,$4.99,0.31232876712328766,498.28767123287673
1811,29275106,0.4,f,2,2,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,3,3,8,$275.00,5,1125,t,0,0,15,15,14,4,0,5.0,f,0.32,,$68.75,$1375,8%,19%,24%,$4.99,0.0410958904109589,1427.876712328767
1812,29302592,1.0,f,4,4,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,2,3,13,$419.00,1,1125,t,9,18,38,158,215,119,5,3.97,t,4.99,,$69.83,$419,11%,16%,24%,$10.99,0.4328767123287671,2276.219178082192
1813,29304751,0.98,t,1,1,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2,3,13,$225.00,4,30,t,0,0,0,0,16,12,0,4.94,f,0.44,,$56.25,$900,9%,7%,16%,$4.99,0.0,1125.0
1814,29307344,,f,1,1,Westerpark,52.37506,4.86475,Entire home/apt,2,1,2,7,$100.00,4,21,t,0,0,0,0,12,0,0,5.0,f,0.27,,$50,$400,6%,16%,17%,$4.99,0.0,500.0
1815,29335948,1.0,f,1,1,Slotervaart,52.34908,4.8416,Entire home/apt,2,1,1,7,$149.00,6,1125,t,0,0,0,0,10,3,1,5.0,f,0.23,,$74.5,$894,7%,12%,18%,$4.99,0.0,745.0
1816,29350469,0.0,f,1,1,Noord-West,52.40865,4.92418,Entire home/apt,4,3,3,6,$175.00,7,27,t,0,20,40,40,7,0,0,5.0,f,0.18,,$43.75,$1225,6%,24%,23%,$4.99,0.1095890410958904,889.7260273972603
1817,29350903,0.83,f,1,1,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1,2,6,$120.00,3,1125,t,2,8,12,111,40,20,1,4.7,t,1.29,,$60,$360,6%,21%,20%,$4.99,0.3041095890410959,600.3972602739726
1818,29389947,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36704,4.93206,Entire home/apt,3,2,3,8,$140.00,5,21,t,0,0,0,0,7,1,0,4.71,f,0.17,,$46.67,$700,6%,17%,13%,$4.99,0.0,700.0
1819,29435883,1.0,f,1,1,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,3,3,4,$130.00,4,1125,t,0,0,0,0,9,3,0,5.0,f,0.22,,$32.5,$520,4%,18%,17%,$4.99,0.0,755.4794520547945
1820,29456107,1.0,f,1,1,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2,2,15,$246.00,5,30,t,0,1,2,7,16,0,0,5.0,f,0.47,,$61.5,$1230,9%,15%,30%,$4.99,0.019178082191780823,1220.4246575342465
1821,29456931,,f,1,1,Westerpark,52.3866,4.88288,Entire home/apt,4,3,3,24,$540.00,3,5,t,0,18,45,307,16,2,0,4.77,t,0.38,,$135,$1620,8%,29%,31%,$10.99,0.8410958904109589,2702.4383561643835
1822,29477986,0.96,t,1,1,Centrum-Oost,52.3678,4.92339,Private room,2,1,1,11,$116.00,3,1125,t,2,5,8,8,93,19,7,4.97,f,2.19,,$58,$348,7%,14%,21%,$4.99,0.021917808219178082,566.3013698630137
1823,29568363,0.76,t,2,2,Centrum-West,52.38285,4.88322,Private room,1,1,1,10,$59.00,5,30,t,0,0,0,149,63,10,0,4.62,f,1.45,,$59,$295,6%,15%,16%,$2.99,0.40821917808219177,285.43835616438355
1824,29578670,0.4100000000000001,f,1,1,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1,1,11,$160.00,4,1125,t,0,0,0,151,7,5,0,4.71,f,0.17,,$80,$640,7%,17%,21%,$4.99,0.4136986301369863,800.0
1825,29668487,1.0,f,2,2,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,3,4,25,$850.00,4,20,t,3,16,18,18,20,4,0,4.52,t,0.46,,$212.5,$3400,13%,18%,29%,$10.99,0.049315068493150684,4891.095890410959
1826,29678104,0.54,f,2,2,Watergraafsmeer,52.35348,4.9451,Entire home/apt,3,1,1,7,$129.00,4,60,t,0,0,0,0,8,0,0,4.86,f,0.21,,$43,$516,5%,12%,17%,$4.99,0.0,645.2191780821918
1827,29678352,1.0,f,1,1,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,4,3,3,12,$340.00,3,30,t,0,0,10,10,4,0,0,5.0,f,0.1,,$85,$1020,13%,21%,25%,$4.99,0.0273972602739726,1700.0
1828,29705321,0.97,f,1,1,De Baarsjes - Oud-West,52.361416,4.86674,Private room,4,1,2,7,$171.00,3,1125,t,3,8,11,65,129,36,7,4.99,t,2.99,,$42.75,$513,8%,18%,19%,$4.99,0.1780821917808219,853.4931506849315
1829,29730599,1.0,f,1,1,Watergraafsmeer,52.35645,4.93407,Entire home/apt,4,4,2,9,$285.00,4,14,t,0,0,0,0,8,0,0,5.0,f,0.19,,$71.25,$1140,6%,20%,30%,$4.99,0.0,1472.3972602739725
1830,29795660,1.0,f,1,1,Bos en Lommer,52.38092,4.86146,Entire home/apt,2,1,1,2,$120.00,4,120,t,0,1,1,8,1,0,0,5.0,f,0.06,,$60,$480,7%,13%,16%,$4.99,0.021917808219178082,617.3424657534247
1831,29845284,0.7600000000000001,t,2,2,Centrum-West,52.38748,4.8882,Private room,2,1,2,7,$115.00,3,1125,t,3,4,8,60,32,13,3,4.97,t,0.75,,$57.5,$345,7%,13%,17%,$4.99,0.1643835616438356,628.1917808219179
1832,29845425,0.64,f,4,4,Centrum-West,52.37767,4.8928,Private room,4,2,2,13,$278.00,1,1125,t,5,32,32,32,67,28,3,4.44,t,1.59,,$69.5,$278,8%,26%,25%,$4.99,0.08767123287671233,1962.5068493150684
1833,29868977,1.0,t,1,1,Noord-Oost,52.40393,4.94149,Private room,3,1,2,2,$86.00,3,14,t,1,2,11,92,94,26,5,4.89,f,2.18,,$28.67,$258,5%,11%,16%,$4.99,0.25205479452054796,465.90410958904107
1834,29919168,1.0,t,3,3,Watergraafsmeer,52.353,4.93819,Private room,2,1,2,8,$99.00,3,14,t,4,8,12,275,60,12,1,4.97,f,1.44,,$49.5,$297,5%,14%,15%,$4.99,0.7534246575342466,549.4931506849315
1835,29919544,1.0,t,3,3,Watergraafsmeer,52.35229,4.93761,Private room,2,1,1,3,$100.00,3,1125,t,7,9,11,268,52,10,1,4.96,f,1.21,,$50,$300,5%,15%,18%,$4.99,0.7342465753424657,527.7534246575342
1836,29953708,0.25,f,1,1,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,4,2,2,13,$457.00,3,1125,t,10,22,42,85,12,1,0,4.37,t,0.29,,$114.25,$1371,8%,29%,22%,$10.99,0.2328767123287671,1783.150684931507
1837,29959998,0.0,f,2,2,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,2,2,2,4,$130.00,20,1125,t,0,1,2,35,3,0,0,5.0,f,0.08,,$65,$2600,6%,12%,20%,$4.99,0.0958904109589041,650.0
1838,29961732,0.06,f,2,2,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,4,2,4,9,$231.00,3,8,t,0,0,0,0,3,0,0,5.0,f,0.07,,$57.75,$693,6%,23%,22%,$4.99,0.0,1253.4246575342465
1839,30030055,0.2,f,2,2,Oud-Oost,52.358418,4.924475,Entire home/apt,2,2,1,8,$189.00,2,20,t,1,1,17,95,5,2,0,5.0,f,0.15,,$94.5,$378,5%,15%,25%,$4.99,0.2602739726027397,947.5068493150685
1840,30041745,1.0,f,3,3,De Baarsjes - Oud-West,52.37002,4.85277,Private room,2,1,1,2,$79.00,3,1125,t,20,50,80,84,95,20,3,4.26,t,2.2,,$39.5,$237,5%,13%,14%,$4.99,0.23013698630136986,472.6027397260274
1841,30042149,1.0,f,3,3,De Baarsjes - Oud-West,52.37039,4.85395,Private room,2,1,1,4,$78.00,3,1125,t,7,28,49,53,71,27,1,4.32,t,1.66,,$39,$234,5%,9%,15%,$4.99,0.14520547945205478,470.6849315068493
1842,30100534,1.0,t,3,3,Oud-Oost,52.35981,4.91453,Private room,1,1,1,4,$65.00,2,5,t,3,5,10,59,192,39,3,4.640000000000001,f,4.5,,$65,$130,6%,14%,16%,$2.99,0.16164383561643836,322.73972602739724
1843,30108002,0.67,f,2,2,Noord-Oost,52.40935,4.92851,Entire home/apt,4,3,3,6,$179.00,3,30,t,0,4,10,190,15,5,1,5.0,f,0.36,,$44.75,$537,8%,17%,24%,$4.99,0.5205479452054794,917.054794520548
1844,30140860,0.55,f,3,3,Zuid,52.35372,4.87803,Private room,2,1,1,10,$120.00,3,1125,t,0,2,2,57,96,15,4,4.89,f,2.23,,$60,$360,7%,9%,14%,$4.99,0.15616438356164383,614.7397260273973
1845,30141051,0.52,f,3,3,Zuid,52.35493,4.88012,Private room,2,1,1,9,$108.00,3,31,t,1,3,3,5,46,7,2,4.89,f,1.07,,$54,$324,7%,15%,16%,$4.99,0.0136986301369863,583.6712328767123
1846,30142159,,f,1,1,Westerpark,52.38352,4.8794,Entire home/apt,4,2,2,14,$250.00,2,1125,t,0,0,0,0,17,0,0,4.76,t,0.41,,$62.5,$500,12%,28%,16%,$4.99,0.0,1250.0
1847,30152254,0.0,f,1,1,Oud-Oost,52.3565,4.91704,Entire home/apt,2,1,1,9,$150.00,4,30,t,0,0,0,0,0,0,0,,f,,,$75,$600,9%,11%,19%,$4.99,0.0,750.0
1848,30169743,0.63,f,6,6,Centrum-Oost,52.3712,4.911,Entire home/apt,6,2,3,30,$757.00,1,1125,t,19,44,71,199,111,48,1,3.5700000000000003,t,2.69,,$126.17,$757,9%,29%,29%,$10.99,0.5452054794520548,3394.246575342466
